Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product, Sales ,Quantity,Discount, Profit , Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region
FA-2015-17095,2/9/2023,2/14/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.04, $148.2 , $14.8 ,Low,EE-0027301,Briggs Lee,Consumer,Toowoomba,Queensland,Australia,Oceania
FA-2015-17100,2/16/2023,2/24/2023,8,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.02, $39.6 , $4.0 ,Medium,NT-0027306,Ferguson Conant,Corporate,London,England,United Kingdom,North
FA-2015-17110,2/26/2023,3/3/2023,5,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.01, $1.6 , $0.2 ,Medium,OS-0027316,Browning Staavos,Corporate,Khorramabad,Lorestan,Iran,EMEA
FA-2015-17111,2/14/2023,2/18/2023,4,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.04, $27.4 , $2.7 ,High,WN-0027317,Washington Brown,Corporate,Lagos,Lagos,Nigeria,Africa
FA-2015-17126,2/10/2023,2/20/2023,10,Standard Class,Fashion,Titak watch, $228.0 ,2,0.05, $125.2 , $12.5 ,Medium,ON-0027332,Daniel Harton,Corporate,Escuintla,Escuintla,Guatemala,Central
FA-2015-17135,2/14/2023,2/19/2023,5,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.05, $111.7 , $11.2 ,Medium,AM-0027341,Mckee Sundaresam,Home Office,Adelaide,South Australia,Australia,Oceania
FA-2015-17143,2/2/2023,2/3/2023,1,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.02, $28.3 , $2.8 ,Medium,DD-0027349,Griffin Budd,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa
FA-2015-17161,2/24/2023,3/2/2023,6,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.04, $148.2 , $14.8 ,Medium,IN-0027367,Miles Gilpin,Consumer,Glendale,Arizona,United States,West
FA-2015-17165,2/12/2023,2/17/2023,5,Standard Class,Fashion,Sports Wear, $85.0 ,5,0.03, $17.0 , $1.7 ,Medium,NY-0027371,Knight Company,Home Office,Santa Cruz de Barahona,Barahona,Dominican Republic,Caribbean
FA-2015-17205,2/15/2023,2/23/2023,8,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.02, $158.1 , $15.8 ,High,TZ-0027411,Casey Mautz,Consumer,Visakhapatnam,Andhra Pradesh,India,Central Asia
FA-2015-17211,2/24/2023,3/1/2023,5,Standard Class,Fashion,Running Shoes, $224.0 ,2,0.01, $139.5 , $14.0 ,Medium,IS-0027417,Kelley Devincentis,Corporate,Houston,Texas,United States,Central
FA-2015-17217,2/25/2023,3/3/2023,6,Standard Class,Fashion,Shirts, $196.0 ,2,0.05, $96.4 , $9.6 ,Medium,TY-0027423,Osborne Kelty,Corporate,Namur,Namur,Belgium,Central
FA-2015-17220,2/16/2023,2/20/2023,4,Standard Class,Fashion,Sports Wear, $85.0 ,2,0.03, $42.5 , $4.3 ,High,TZ-0027426,Rodriquez Glantz,Corporate,Toowoomba,Queensland,Australia,Oceania
FA-2015-17271,2/15/2023,2/20/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.04, $138.2 , $13.8 ,Medium,AS-0027477,Fernandez Elias,Corporate,New York City,New York,United States,East
FA-2015-17272,2/5/2023,2/8/2023,3,Standard Class,Fashion,Shirts, $196.0 ,5,0.02, $96.4 , $9.6 ,Medium,ON-0027478,Christensen Lebron,Consumer,Seattle,Washington,United States,West
FA-2015-17305,2/5/2023,2/10/2023,5,Standard Class,Fashion,Shirts, $196.0 ,3,0.01, $110.1 , $11.0 ,Low,IN-0027511,Ball Hagelstein,Corporate,Cuernavaca,Morelos,Mexico,North
FA-2015-17313,2/25/2023,2/26/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,3,0.04, $120.6 , $12.1 ,Medium,GS-0027519,Harmon Hudgings,Corporate,Lakewood,New Jersey,United States,East
FA-2015-17336,2/10/2023,2/16/2023,6,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.05, $55.2 , $5.5 ,Medium,NE-0027542,Scott Ballentine,Consumer,Philadelphia,Pennsylvania,United States,East
FA-2015-17344,2/16/2023,2/24/2023,8,Standard Class,Fashion,Formal Shoes, $213.0 ,3,0.02, $120.2 , $12.0 ,Medium,LL-0027550,Ortiz Carroll,Home Office,San Francisco de Macorís,Duarte,Dominican Republic,Caribbean
FA-2015-17354,2/11/2023,2/13/2023,2,Standard Class,Fashion,Running Shoes, $224.0 ,2,0.05, $121.6 , $12.2 ,Medium,RD-0027560,Benton Ward,Corporate,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania
FA-2015-17363,2/19/2023,2/24/2023,5,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 ,Medium,RZ-0027569,Mcclure Schwarz,Home Office,Toulon,Provence-Alpes-Côte d'Azur,France,Central
FA-2015-17397,2/2/2023,2/12/2023,10,Standard Class,Fashion,Casula Shoes, $122.0 ,5,0.01, $35.9 , $3.6 ,High,GA-0027603,Stephens Crebagga,Consumer,Kano,Kano,Nigeria,Africa
FA-2015-17401,2/2/2023,2/5/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 ,High,RD-0027607,Ballard Latchford,Consumer,Recife,Pernambuco,Brazil,South
FA-2015-17416,2/16/2023,2/25/2023,9,Standard Class,Fashion,Jeans, $218.0 ,1,0.01, $135.8 , $13.6 ,Medium,LE-0027622,George Engle,Home Office,Amatitlán,Guatemala,Guatemala,Central
FA-2015-17433,2/12/2023,2/20/2023,8,Standard Class,Fashion,Sneakers, $62.0 ,1,0.02, $62.0 , $6.2 ,Medium,KY-0027639,Holman Zandusky,Corporate,Canberra,Australian Capital Territory,Australia,Oceania
FA-2015-17437,2/12/2023,2/20/2023,8,Standard Class,Fashion,Shirts, $196.0 ,5,0.04, $76.8 , $7.7 ,Medium,EE-0027643,Klein Lee,Consumer,Mexico City,Distrito Federal,Mexico,North
FA-2015-17444,2/1/2023,2/8/2023,7,Standard Class,Fashion,Sneakers, $62.0 ,4,0.04, $15.5 , $1.6 ,Medium,EN-0027650,Gardner Craven,Consumer,Manchester,England,United Kingdom,North
FA-2015-17449,2/18/2023,2/26/2023,8,Standard Class,Fashion,Jeans, $218.0 ,3,0.04, $111.8 , $11.2 ,Medium,LL-0027655,Espinoza Mull,Consumer,Sydney,New South Wales,Australia,Oceania
FA-2015-17478,2/20/2023,3/1/2023,9,Standard Class,Fashion,Titak watch, $228.0 ,5,0.04, $102.4 , $10.2 ,High,HS-0027684,Orr Sachs,Corporate,Detroit,Michigan,United States,Central
FA-2015-17485,2/9/2023,2/16/2023,7,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.02, $34.7 , $3.5 ,High,EY-0027691,Greene Decherney,Consumer,Bordeaux,Aquitaine,France,Central
FA-2015-17489,2/19/2023,2/27/2023,8,Standard Class,Fashion,Titak watch, $228.0 ,1,0.04, $138.9 , $13.9 ,Medium,ON-0027695,Horne Wilson,Consumer,Bhatinda,Punjab,India,Central Asia
FA-2015-17513,2/11/2023,2/13/2023,2,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.03, $145.7 , $14.6 ,Low,IZ-0027719,Alvarado Kriz,Home Office,Gilbert,Arizona,United States,West
FA-2015-17514,2/3/2023,2/9/2023,6,Standard Class,Fashion,Shirts, $196.0 ,4,0.03, $92.5 , $9.2 ,Medium,NG-0027720,Charles Norling,Consumer,Osmaniye,Osmaniye,Turkey,EMEA
FA-2015-17531,2/19/2023,2/27/2023,8,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.01, $130.9 , $13.1 ,Medium,TT-0027737,Gates Moffitt,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean
FA-2015-17536,2/15/2023,2/25/2023,10,Standard Class,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 ,High,RR-0027742,Underwood Mcgarr,Home Office,Shihezi,Xinjiang Uygur,China,North Asia
FA-2015-17544,2/17/2023,2/18/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,2,0.03, $134.3 , $13.4 ,High,ES-0027750,Newton Hughes,Consumer,Mount Vernon,New York,United States,East
FA-2015-17595,2/17/2023,2/25/2023,8,Standard Class,Fashion,Casula Shoes, $122.0 ,5,0.02, $29.8 , $3.0 ,Medium,SS-0027801,Dotson Weiss,Consumer,Tokyo,Tokyo,Japan,North Asia
FA-2015-17611,2/25/2023,2/26/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,1,0.04, $72.6 , $7.3 ,Medium,CO-0027817,Copeland Lomonaco,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia
FA-2015-17620,2/26/2023,3/8/2023,10,Standard Class,Fashion,Sneakers, $62.0 ,4,0.01, $15.5 , $1.6 ,High,IS-0027826,Barton Mathis,Consumer,Derbent,Dagestan,Russia,EMEA
FA-2015-17637,2/19/2023,2/24/2023,5,Standard Class,Fashion,Suits, $109.0 ,2,0.03, $22.5 , $2.2 ,High,KE-0027843,Holt Glocke,Corporate,San Salvador,San Salvador,El Salvador,Central
FA-2015-17640,2/9/2023,2/17/2023,8,Standard Class,Fashion,Running Shoes, $224.0 ,5,0.01, $132.8 , $13.3 ,High,RZ-0027846,Mcclure Schwarz,Home Office,Puebla,Puebla,Mexico,North
FA-2015-17648,2/9/2023,2/17/2023,8,Standard Class,Fashion,Suits, $109.0 ,3,0.05, $12.7 , $1.3 ,Medium,WE-0027854,Gillespie Zewe,Consumer,New York City,New York,United States,East
FA-2015-17675,2/17/2023,2/18/2023,1,Standard Class,Fashion,Sneakers, $62.0 ,1,0.05, $62.0 , $6.2 ,Medium,HT-0027881,Murray Cartwright,Corporate,Choluteca,Choluteca,Honduras,Central
FA-2015-17677,2/18/2023,2/25/2023,7,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.05, $63.1 , $6.3 ,Medium,TH-0027883,Gentry Smith,Consumer,Orizaba,Veracruz,Mexico,North
FA-2015-17682,2/13/2023,2/20/2023,7,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.03, $2.5 , $0.2 ,Medium,AN-0027888,Blevins Thurman,Consumer,Melbourne,Victoria,Australia,Oceania
FA-2015-17685,2/16/2023,2/23/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,3,0.02, $120.2 , $12.0 ,Medium,CH-0027891,Lambert Glotzbach,Consumer,Miami,Florida,United States,South
FA-2015-17704,2/26/2023,3/6/2023,8,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.01, $4.2 , $0.4 ,High,ES-0027910,Adkins Jones,Consumer,Tlalnepantla,México,Mexico,North
FA-2015-17731,2/20/2023,2/23/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,4,0.03, $120.6 , $12.1 ,Medium,SE-0027937,Manning House,Consumer,Johannesburg,Gauteng,South Africa,Africa
FA-2015-17734,2/28/2023,3/7/2023,7,Standard Class,Fashion,Shirts, $196.0 ,4,0.01, $108.2 , $10.8 ,High,LE-0027940,Roy Lonsdale,Corporate,San Miguelito,Panama,Panama,Central
FA-2015-17748,2/1/2023,2/7/2023,6,Standard Class,Fashion,Sports Wear, $85.0 ,5,0.03, $17.0 , $1.7 ,Medium,EY-0027954,Munoz Hackney,Home Office,San Miguelito,Panama,Panama,Central
FA-2015-17753,2/21/2023,2/25/2023,4,Standard Class,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 ,Medium,TT-0027959,Gallegos Rosenblatt,Consumer,Bogotá,Bogota,Colombia,South
FA-2015-17769,2/19/2023,2/28/2023,9,Standard Class,Fashion,Suits, $109.0 ,2,0.04, $20.3 , $2.0 ,Medium,ON-0027975,Daniel Harton,Corporate,Managua,Managua,Nicaragua,Central
FA-2015-17778,2/7/2023,2/12/2023,5,Standard Class,Fashion,Shirts, $196.0 ,4,0.04, $84.6 , $8.5 ,Medium,RD-0027984,Avila Radford,Home Office,Manila,National Capital,Philippines,Southeast Asia
FA-2015-17782,2/16/2023,2/21/2023,5,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.01, $38.3 , $3.8 ,Medium,WD-0027988,Montgomery Dowd,Consumer,Man,Dix-Huit Montagnes,Cote d'Ivoire,Africa
FA-2015-17823,2/7/2023,2/11/2023,4,Standard Class,Fashion,Jeans, $218.0 ,3,0.05, $105.3 , $10.5 ,Medium,AN-0028029,Barrett Gayman,Home Office,San Salvador,San Salvador,El Salvador,Central
FA-2015-17831,2/22/2023,3/1/2023,7,Standard Class,Fashion,Fossil Watch, $159.0 ,1,0.01, $77.4 , $7.7 ,High,ES-0028037,Keller Haines,Home Office,Malakoff,Ile-de-France,France,Central
FA-2015-17838,2/20/2023,2/26/2023,6,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.02, $130.6 , $13.1 ,Medium,SA-0028044,Tillman Zrebassa,Corporate,Montgomery,Alabama,United States,South
FA-2015-17843,2/1/2023,2/4/2023,3,Standard Class,Fashion,T - Shirts, $248.0 ,5,0.03, $130.8 , $13.1 ,Low,OX-0028049,Vargas Fox,Consumer,Saltillo,Coahuila,Mexico,North
FA-2015-17850,2/26/2023,2/28/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.04, $124.5 , $12.4 ,High,IS-0028056,Haynes Goranitis,Consumer,The Hague,South Holland,Netherlands,Central
FA-2015-17874,2/11/2023,2/15/2023,4,Standard Class,Fashion,Titak watch, $228.0 ,5,0.05, $91.0 , $9.1 ,Medium,LE-0028080,Booth Pistole,Consumer,Juárez,Chihuahua,Mexico,North
FA-2015-17887,2/10/2023,2/12/2023,2,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.02, $158.1 , $15.8 ,High,ER-0028093,Murphy Bierner,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia
FA-2015-17903,2/6/2023,2/9/2023,3,Standard Class,Fashion,Casula Shoes, $122.0 ,2,0.02, $37.1 , $3.7 ,Medium,EN-0028109,Mullins Hansen,Consumer,Beauvais,Picardy,France,Central
FA-2015-17913,2/25/2023,2/26/2023,1,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.01, $1.6 , $0.2 ,High,RD-0028119,Bell Bickford,Consumer,Santa Clara,Villa Clara,Cuba,Caribbean
FA-2015-17937,2/5/2023,2/8/2023,3,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.04, $117.1 , $11.7 ,Medium,CO-0028143,Copeland Lomonaco,Corporate,Harlow,England,United Kingdom,North
FA-2015-17962,2/18/2023,2/24/2023,6,Standard Class,Fashion,Titak watch, $228.0 ,2,0.03, $134.3 , $13.4 ,Medium,LE-0028168,Pittman Lonsdale,Home Office,Mcallen,Texas,United States,Central
FA-2015-17968,2/2/2023,2/4/2023,2,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.04, $21.3 , $2.1 ,Medium,NG-0028174,Townsend Hwang,Consumer,Ardabil,Ardabil,Iran,EMEA
FA-2015-18019,2/6/2023,2/11/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.02, $153.1 , $15.3 ,Medium,OK-0028225,Lewis Ashbrook,Corporate,Sydney,New South Wales,Australia,Oceania
FA-2015-18050,2/15/2023,2/24/2023,9,Standard Class,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 ,Medium,AY-0028256,Dickerson Moray,Home Office,Springfield,Oregon,United States,West
FA-2015-18160,2/17/2023,2/18/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,2,0.04, $129.8 , $13.0 ,Medium,OK-0028366,Lewis Ashbrook,Corporate,Sheffield,England,United Kingdom,North
FA-2015-18167,2/11/2023,2/14/2023,3,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.02, $39.6 , $4.0 ,Medium,NY-0028373,Knight Company,Home Office,Orem,Utah,United States,West
FA-2015-18172,2/18/2023,2/20/2023,2,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.04, $66.3 , $6.6 ,Medium,DY-0028378,Lindsey Kennedy,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-18178,2/10/2023,2/14/2023,4,Standard Class,Fashion,Casula Shoes, $122.0 ,4,0.02, $32.2 , $3.2 ,High,RG-0028384,Stafford Rosenberg,Corporate,Paris,Ile-de-France,France,Central
FA-2015-18184,2/2/2023,2/10/2023,8,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.05, $155.6 , $15.6 ,Medium,RA-0028390,Mcbride Lawera,Corporate,Ipoh,Perak,Malaysia,Southeast Asia
FA-2015-18205,2/10/2023,2/19/2023,9,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.01, $74.2 , $7.4 ,Medium,LL-0028411,Short O'Connell,Corporate,Depok,Yogyakarta,Indonesia,Southeast Asia
FA-2015-18206,2/6/2023,2/11/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.03, $138.2 , $13.8 ,High,ON-0028412,Collier Mcmahon,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia
FA-2015-18224,2/2/2023,2/4/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.04, $124.5 , $12.4 ,Medium,ON-0028430,Oconnor Nelson,Consumer,Dallas,Texas,United States,Central
FA-2015-18285,2/1/2023,2/4/2023,3,Standard Class,Fashion,Jeans, $218.0 ,5,0.03, $105.3 , $10.5 ,Medium,ER-0028491,Murphy Bierner,Consumer,Louisville,Kentucky,United States,South
FA-2015-18288,2/10/2023,2/16/2023,6,Standard Class,Fashion,Casula Shoes, $122.0 ,2,0.02, $37.1 , $3.7 ,Medium,NI-0028494,Simpson Catini,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA
FA-2015-18296,2/15/2023,2/21/2023,6,Standard Class,Fashion,Jeans, $218.0 ,2,0.02, $129.3 , $12.9 ,Medium,AN-0028502,Gay Willman,Consumer,Berlin,Berlin,Germany,Central
FA-2015-18297,2/21/2023,2/23/2023,2,Standard Class,Fashion,Suits, $109.0 ,1,0.04, $24.6 , $2.5 ,Medium,AN-0028503,Cherry Workman,Home Office,Castelldefels,Catalonia,Spain,South
FA-2015-18330,2/18/2023,2/27/2023,9,Standard Class,Fashion,Suits, $109.0 ,4,0.05, $7.2 , $0.7 ,Medium,AN-0028536,Perry Brennan,Consumer,Qingdao,Shandong,China,North Asia
FA-2015-18332,2/26/2023,3/3/2023,5,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.01, $38.3 , $3.8 ,Medium,UN-0028538,Bennett Braun,Consumer,Kumanovo,Kumanovo,Macedonia,EMEA
FA-2015-18341,2/8/2023,2/16/2023,8,Standard Class,Fashion,Suits, $109.0 ,2,0.01, $26.8 , $2.7 ,High,BY-0028547,Bailey Bixby,Consumer,Los Angeles,California,United States,West
FA-2015-18353,2/13/2023,2/15/2023,2,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.05, $28.3 , $2.8 ,Medium,EN-0028559,Craig Gjertsen,Consumer,Surubim,Pernambuco,Brazil,South
FA-2015-18374,2/3/2023,2/7/2023,4,Standard Class,Fashion,Suits, $109.0 ,4,0.03, $15.9 , $1.6 ,High,TZ-0028580,Rivas Voltz,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-18396,2/20/2023,3/1/2023,9,Standard Class,Fashion,Suits, $109.0 ,1,0.04, $24.6 , $2.5 ,High,UN-0028602,Bennett Braun,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa
FA-2015-18400,2/17/2023,2/25/2023,8,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.02, $111.7 , $11.2 ,Medium,ON-0028606,Branch Thornton,Corporate,Huixquilucan,México,Mexico,North
FA-2015-18406,2/18/2023,2/28/2023,10,Standard Class,Fashion,Jeans, $218.0 ,3,0.05, $105.3 , $10.5 ,Low,LE-0028612,Booth Pistole,Consumer,Burlington,Iowa,United States,Central
FA-2015-18407,2/22/2023,3/3/2023,9,Standard Class,Fashion,Suits, $109.0 ,1,0.01, $27.9 , $2.8 ,Medium,RR-0028613,Peters Derr,Corporate,Lincoln Park,Michigan,United States,Central
FA-2015-18410,2/27/2023,3/8/2023,9,Standard Class,Fashion,Running Shoes, $224.0 ,2,0.04, $126.1 , $12.6 ,Medium,ES-0028616,Rios Jones,Consumer,Santiago de los Caballeros,Santiago,Dominican Republic,Caribbean
FA-2015-18414,2/27/2023,2/28/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.04, $47.2 , $4.7 ,Medium,CH-0028620,Parsons Leinenbach,Corporate,Messina,Sicily,Italy,South
FA-2015-18419,2/28/2023,3/8/2023,8,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.04, $21.3 , $2.1 ,Medium,IN-0028625,Figueroa Martin,Consumer,Constantine,Constantine,Algeria,Africa
FA-2015-18435,2/24/2023,2/27/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,3,0.02, $134.3 , $13.4 ,Medium,ON-0028641,Franklin Dickinson,Consumer,Jinan,Shandong,China,North Asia
FA-2015-18437,2/7/2023,2/17/2023,10,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.04, $128.3 , $12.8 ,High,AN-0028643,Lang Oakman,Corporate,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia
FA-2015-18471,2/14/2023,2/15/2023,1,Standard Class,Fashion,Shirts, $196.0 ,3,0.05, $86.6 , $8.7 ,High,ON-0028677,Hendricks Wilson,Consumer,Managua,Managua,Nicaragua,Central
FA-2015-18486,2/17/2023,2/18/2023,1,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.04, $37.1 , $3.7 ,High,RD-0028692,Ballard Latchford,Consumer,Presidente Dutra,Maranhão,Brazil,South
FA-2015-18492,2/14/2023,2/23/2023,9,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.02, $148.2 , $14.8 ,High,DI-0028698,Dean Etezadi,Consumer,Granada,Andalusía,Spain,South
FA-2015-18494,2/14/2023,2/24/2023,10,Standard Class,Fashion,Jeans, $218.0 ,2,0.03, $124.9 , $12.5 ,Medium,IN-0028700,Patterson Brittain,Home Office,Manila,National Capital,Philippines,Southeast Asia
FA-2015-18499,2/15/2023,2/25/2023,10,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.04, $98.9 , $9.9 ,Medium,ON-0028705,Hatfield Trafton,Consumer,Auckland,Auckland,New Zealand,Oceania
FA-2015-18506,2/13/2023,2/14/2023,1,Standard Class,Fashion,Suits, $109.0 ,1,0.04, $24.6 , $2.5 ,Medium,ON-0028712,Webster Jordon,Consumer,Ardahan,Ardahan,Turkey,EMEA
FA-2015-18514,2/19/2023,2/27/2023,8,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.01, $163.0 , $16.3 ,Medium,NE-0028720,Lyons Hane,Corporate,London,England,United Kingdom,North
FA-2015-18543,2/15/2023,2/25/2023,10,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.03, $120.2 , $12.0 ,High,LL-0028749,Cole Campbell,Consumer,Manila,National Capital,Philippines,Southeast Asia
FA-2015-18567,2/17/2023,2/18/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,3,0.05, $113.8 , $11.4 ,Medium,ER-0028773,Blackburn Tyler,Corporate,New York City,New York,United States,East
FA-2015-18576,2/14/2023,2/20/2023,6,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.05, $122.4 , $12.2 ,Medium,TH-0028782,Hogan Mcgrath,Home Office,Mons-en-Baroeul,Nord-Pas-de-Calais,France,Central
FA-2015-18598,2/19/2023,2/26/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.03, $120.2 , $12.0 ,Medium,ON-0028804,Nash Melton,Home Office,Apatzingán de la Constitución,Michoacán,Mexico,North
FA-2015-18632,2/15/2023,2/21/2023,6,Standard Class,Fashion,Sneakers, $62.0 ,2,0.05, $31.0 , $3.1 ,Medium,HS-0028838,Orr Sachs,Corporate,Allauch,Provence-Alpes-Côte d'Azur,France,Central
FA-2015-18638,2/28/2023,3/7/2023,7,Standard Class,Fashion,Suits, $109.0 ,5,0.01, $23.6 , $2.4 ,High,ES-0028844,Brooks Boyes,Corporate,L'viv,L'viv,Ukraine,EMEA
FA-2015-18651,2/10/2023,2/17/2023,7,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.02, $39.6 , $4.0 ,Medium,NK-0028857,Randolph Sink,Home Office,Jakarta,Jakarta,Indonesia,Southeast Asia
FA-2015-18665,2/27/2023,2/28/2023,1,Standard Class,Fashion,Sneakers, $62.0 ,3,0.01, $20.7 , $2.1 ,Medium,EN-0028871,Wall Olsen,Consumer,Valdemoro,Madrid,Spain,South
FA-2015-18666,2/20/2023,2/23/2023,3,Standard Class,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 ,Medium,YD-0028872,Moran Lloyd,Consumer,Shenzhen,Guangdong,China,North Asia
FA-2015-18678,2/16/2023,2/23/2023,7,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.01, $75.8 , $7.6 ,Medium,GE-0028884,Grimes Paige,Consumer,Naples,Campania,Italy,South
FA-2015-18754,2/2/2023,2/12/2023,10,Standard Class,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 ,Medium,RD-0028960,Ballard Latchford,Consumer,Carrefour,Ouest,Haiti,Caribbean
FA-2015-18770,2/24/2023,2/27/2023,3,Standard Class,Fashion,Suits, $109.0 ,2,0.02, $24.6 , $2.5 ,Low,ER-0028976,Jennings Gardner,Consumer,Istanbul,Istanbul,Turkey,EMEA
FA-2015-18771,2/17/2023,2/25/2023,8,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.05, $28.3 , $2.8 ,Medium,CK-0028977,Lawson Dilbeck,Consumer,Butare,Southern,Rwanda,Africa
FA-2015-18780,2/8/2023,2/15/2023,7,Standard Class,Fashion,Jeans, $218.0 ,4,0.05, $94.4 , $9.4 ,Medium,LY-0028986,Juarez Shonely,Consumer,Zhuhai,Guangdong,China,North Asia
FA-2015-18787,2/23/2023,3/4/2023,9,Standard Class,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 ,High,NA-0028993,Cunningham Dana,Home Office,Yalova,Yalova,Turkey,EMEA
FA-2015-18789,2/4/2023,2/14/2023,10,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.02, $163.0 , $16.3 ,Low,ON-0028995,Christensen Lebron,Consumer,Dniprodzerzhyns'k,Dnipropetrovs'k,Ukraine,EMEA
FA-2015-18795,2/25/2023,2/26/2023,1,Standard Class,Fashion,Running Shoes, $224.0 ,5,0.03, $110.4 , $11.0 ,Medium,EY-0029001,Munoz Hackney,Home Office,Granada,Andalusía,Spain,South
FA-2015-18807,2/21/2023,2/25/2023,4,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.03, $120.2 , $12.0 ,Medium,IG-0029013,Owen Ludwig,Corporate,Phoenix,Arizona,United States,West
FA-2015-18818,2/13/2023,2/21/2023,8,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.04, $116.0 , $11.6 ,High,MS-0029024,Cortez Mcadams,Consumer,Melbourne,Victoria,Australia,Oceania
FA-2015-18845,2/7/2023,2/8/2023,1,Standard Class,Fashion,Shirts, $196.0 ,1,0.05, $106.2 , $10.6 ,Medium,NG-0029051,Hickman Schnelling,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean
FA-2015-18869,2/7/2023,2/8/2023,1,Standard Class,Fashion,Suits, $109.0 ,3,0.03, $19.2 , $1.9 ,Medium,LY-0029075,Floyd Kelly,Consumer,Maastricht,Limburg,Netherlands,Central
